Name,res_type,MSE_On_test_1,R2_1,smape_1,directed_hausdorff_1,lasso_gamma
AtmosphericRegime,Regular KFs,0.0001395921778198,0.9999152768423508,0.0051588095016092,0.8695580086831706,0.0
AtmosphericRegime,Sparse KFs with gamma=0.0001,0.0001255734120962335,0.9999239721097691,0.013842795216625936,0.707911277730291,0.0001
AtmosphericRegime,Sparse KFs with gamma=0.001,5.905195221041779e-05,0.9999642015869697,0.008673070051114666,0.5506112849500823,0.001
AtmosphericRegime,Sparse KFs with gamma=0.01,8.087365785431547e-05,0.999951020341482,0.009516389599928501,0.6043970121963645,0.01
AtmosphericRegime,Sparse KFs with gamma=0.1,0.0002824684494384323,0.9998277256603854,0.014034728045434833,1.1770513504082547,0.10000000000000002
AtmosphericRegime,Sparse KFs with gamma=1.0,0.0006074498487900749,0.9996315098412651,0.012097688795618467,1.6164817920435244,1.0
AtmosphericRegime,Sparse KFs with gamma=10.0,3.7234488245351975e-05,0.9999773410818836,0.0047463743430723,0.4191154203412803,10.0
AtmosphericRegime,Trained Gaussian kernel,0.00014201105182636462,0.9999129714386944,0.0059488763811645995,0.6131058399691457,0.0
AtmosphericRegime,Random Initialization,43.30469894418069,-25.538396824851034,0.3347459045039411,137.27269763322715,0.0
AtmosphericRegime,Gaussian kernel with sigma=0.5,0.000183374611393,0.9998876226293358,0.0044524019998953,0.6259556494807195,0.0
BeerRNN,Regular KFs,4.2863866249183434e-05,0.9999918997837055,0.003472479497773833,0.46883744499577173,0.0
BeerRNN,Sparse KFs with gamma=0.0001,5.91762238677628e-06,0.9999988852708586,0.00021839116552530577,0.13685747494307043,0.0001
BeerRNN,Sparse KFs with gamma=0.001,5.368528979721565e-05,0.9999898723578049,0.002400585288619367,0.46165783724797,0.001
BeerRNN,Sparse KFs with gamma=0.01,2.6098814127734975e-06,0.9999995083023624,0.00020745156530176668,0.10051280757407983,0.01
BeerRNN,Sparse KFs with gamma=0.1,2.0498183315373707e-05,0.9999961390123001,0.0021151251911952604,0.24197138984577138,0.10000000000000002
BeerRNN,Sparse KFs with gamma=1.0,2.8883731533043157e-06,0.9999994557179025,0.00024164676416376664,0.10892997355407825,1.0
BeerRNN,Sparse KFs with gamma=10.0,5.840084991015432e-06,0.9999988997405657,0.0007328466090787333,0.16712236801990263,10.0
BeerRNN,Trained Gaussian kernel,2.781951648256738e-05,0.9999947682707114,0.0016897196308709999,0.28872303100875935,0.0
BeerRNN,Random Initialization,0.2689845773290177,0.9494148472247246,0.1042578930350151,31.772717359995948,0.0
BeerRNN,Gaussian kernel with sigma=0.5,0.0229760649472107,0.99567912864347,0.0037918121290141,10.183156838140786,0.0
BelousovZhabotinsky,Regular KFs,0.00012395242390861964,0.9999999979726358,0.006784681892069134,0.7639422606612349,0.0
BelousovZhabotinsky,Sparse KFs with gamma=0.0001,2.5335915405408874e-05,0.9999999995713812,0.0043408234733377,0.34508947127877637,0.0001
BelousovZhabotinsky,Sparse KFs with gamma=0.001,3.379952430735311e-05,0.9999999994280245,0.003339940419616,0.3461557494768673,0.001
BelousovZhabotinsky,Sparse KFs with gamma=0.01,7.083669232904555e-07,0.999999999987908,0.0002150442984408011,0.061384487803021665,0.01
BelousovZhabotinsky,Sparse KFs with gamma=0.1,1.5143885299488178e-05,0.999999999746195,0.003565721700314,0.30316365361137243,0.10000000000000002
BelousovZhabotinsky,Sparse KFs with gamma=1.0,2.4545738609792398e-06,0.9999999999586201,0.0009215687227828334,0.13391636298619433,1.0
BelousovZhabotinsky,Sparse KFs with gamma=10.0,0.0007345149763488542,0.999999987548076,0.006446161286221466,1.9682399787090763,10.0
BelousovZhabotinsky,Trained Gaussian kernel,0.8284757106032514,0.9999859760604068,0.0013331859413291999,43.5484294529633,0.0
BelousovZhabotinsky,Random Initialization,0.1348050953032472,0.9999977181002544,0.1152826136069216,21.245112368674928,0.0
BelousovZhabotinsky,Gaussian kernel with sigma=0.5,9.704676412639756,0.9998357250622552,0.0010217275318482,215.8174094707325,0.0
BickleyJet,Regular KFs,0.00018020015200768816,0.9999534717637881,0.007720328900654601,0.7972626836198774,0.0
BickleyJet,Sparse KFs with gamma=0.0001,6.534331213551222e-08,0.9999999832509908,0.0005054320535374977,0.01938847142095927,0.0001
BickleyJet,Sparse KFs with gamma=0.001,5.677543592692736e-08,0.9999999854428152,0.0005004377270280124,0.016814201186651435,0.001
BickleyJet,Sparse KFs with gamma=0.01,1.372316990333318e-06,0.9999996482280512,0.0019636826666105667,0.06573252073879,0.01
BickleyJet,Sparse KFs with gamma=0.1,5.409997417948424e-06,0.999998605791963,0.001709566815921973,0.15657631671686867,0.10000000000000002
BickleyJet,Sparse KFs with gamma=1.0,1.2816421385542149e-05,0.9999966907603852,0.0016771296687810666,0.2881792397570435,1.0
BickleyJet,Sparse KFs with gamma=10.0,3.077785834461185e-05,0.9999921109197966,0.009108690562696467,0.3358726485404568,10.0
BickleyJet,Trained Gaussian kernel,1.248571182740588e-06,0.999999695679942,0.0009112520061055667,0.06892199278908363,0.0
BickleyJet,Random Initialization,13.347125537230946,-2.2531569486751857,0.3197455802892172,106.98440146467324,0.0
BickleyJet,Gaussian kernel with sigma=0.5,1.4555452029355118e-06,0.9999996452332018,0.000159039900804,0.0770027820281479,0.0
Blasius,Regular KFs,2.3019261923243437e-05,0.9999892520837316,0.00748765646308994,0.3066927792390928,0.0
Blasius,Sparse KFs with gamma=0.0001,8.897386551799005e-09,0.9999999958737714,8.354768770758916e-05,0.006186218384966466,0.0001
Blasius,Sparse KFs with gamma=0.001,1.727017662128693e-08,0.9999999919908285,0.0001303688041610117,0.0086968804492659,0.001
Blasius,Sparse KFs with gamma=0.01,8.048832475426626e-07,0.9999996227686837,0.0004028588001445349,0.03843655676846523,0.01
Blasius,Sparse KFs with gamma=0.1,1.907184245537305e-07,0.9999999106121655,0.00021428101815179854,0.025151791402478765,0.10000000000000002
Blasius,Sparse KFs with gamma=1.0,3.487009126181368e-07,0.9999998371831699,9.373157803807108e-05,0.035150936170886306,1.0
Blasius,Sparse KFs with gamma=10.0,1.6286964302095337e-08,0.9999999923808827,8.781133345065015e-05,0.0084483163089573,10.0
Blasius,Trained Gaussian kernel,1.2197554887579507e-05,0.9999943056820074,0.0002777019234374667,0.1697749254617473,0.0
Blasius,Random Initialization,0.0496644962274957,0.9768145798836192,0.0960641790209841,12.295384855293092,0.0
Blasius,Gaussian kernel with sigma=0.5,0.0004530976893691,0.9997884754486652,0.0006268216659174,1.0313282802492136,0.0
BlinkingRotlet,Regular KFs,0.0006849228971292999,0.999299174597437,0.0123971325852464,2.051048657225906,0.0
BlinkingRotlet,Sparse KFs with gamma=0.0001,7.681856089154033e-05,0.9999224940648782,0.0061735304693124335,0.6984317325688799,0.0001
BlinkingRotlet,Sparse KFs with gamma=0.001,7.148727547012992e-05,0.9999281388585652,0.005973860806093866,0.6698816244061057,0.001
BlinkingRotlet,Sparse KFs with gamma=0.01,9.670375541754418e-05,0.9999025182238744,0.005664220968054967,0.8006682328808927,0.01
BlinkingRotlet,Sparse KFs with gamma=0.1,8.538598138439642e-05,0.9999139791841752,0.0050024063409825,0.7377515860959837,0.10000000000000002
BlinkingRotlet,Sparse KFs with gamma=1.0,0.0002698287267112237,0.9997260316530804,0.016267807651858163,1.2842768069564547,1.0
BlinkingRotlet,Sparse KFs with gamma=10.0,0.0006235503397412945,0.999369419200942,0.018554049535634564,1.6685289033067943,10.0
BlinkingRotlet,Trained Gaussian kernel,0.0001367385277018684,0.9998748875087836,0.009587915382855966,0.6625941214451855,0.0
BlinkingRotlet,Random Initialization,115.8199642578032,-104.97250463645544,0.4339461671228984,107.01175928961771,0.0
BlinkingRotlet,Gaussian kernel with sigma=0.5,0.0003960345201049,0.9996376378607352,0.0073036667562599,0.915985726418582,0.0
BlinkingVortex,Regular KFs,0.00017904205401926099,0.9998206627712553,0.009308384986857732,0.9210615239491772,0.0
BlinkingVortex,Sparse KFs with gamma=0.0001,0.0001305829978908708,0.9998689267976547,0.011230058004002766,0.7509336603651517,0.0001
BlinkingVortex,Sparse KFs with gamma=0.001,0.00012401363224098327,0.9998760999166043,0.015862309018228635,0.7477568042645739,0.001
BlinkingVortex,Sparse KFs with gamma=0.01,0.00022085867839811098,0.9997784283006944,0.016494255738314232,0.9345963616554327,0.01
BlinkingVortex,Sparse KFs with gamma=0.1,0.0001226834880571715,0.9998765015550543,0.008904135258787367,0.7627168415288095,0.10000000000000002
BlinkingVortex,Sparse KFs with gamma=1.0,0.00041962396447056915,0.999576625121594,0.0251537744540398,1.2376331389884845,1.0
BlinkingVortex,Sparse KFs with gamma=10.0,0.0005096682938533667,0.9994797444711224,0.026393866006671863,1.3970072604648687,10.0
BlinkingVortex,Trained Gaussian kernel,0.00012994282760429396,0.9998592122783507,0.017322735080219535,0.6177527026067672,0.0
BlinkingVortex,Random Initialization,172.23128796932718,-185.60553319456687,0.4674574059254454,146.8195093275797,0.0
BlinkingVortex,Gaussian kernel with sigma=0.5,0.0003331158025552,0.9996390826969694,0.0140242412572126,0.8493666506412297,0.0
Bouali,Regular KFs,4.4518841712262474e-05,0.9999802670826744,0.005936093990297968,0.5060428051812935,0.0
Bouali,Sparse KFs with gamma=0.0001,1.206755021722195e-06,0.9999994650800642,0.0012325589998327762,0.05354509146793504,0.0001
Bouali,Sparse KFs with gamma=0.001,1.758438710596983e-06,0.9999992195992397,0.0011132081589654136,0.0704703184633111,0.001
Bouali,Sparse KFs with gamma=0.01,5.025823638333039e-07,0.9999997772310363,0.0006515953878932212,0.040236368321486464,0.01
Bouali,Sparse KFs with gamma=0.1,3.2286320164275463e-07,0.9999998540105749,0.0004428110895744835,0.037772222542099894,0.10000000000000002
Bouali,Sparse KFs with gamma=1.0,1.2488477834694242e-06,0.999999446647482,0.0002097304525190492,0.06990185280731066,1.0
Bouali,Sparse KFs with gamma=10.0,1.0281163189883816e-06,0.9999995383054077,0.00025315318925908295,0.0732038326882241,10.0
Bouali,Trained Gaussian kernel,1.9396780725454197e-06,0.9999991600391983,0.0008422917585982666,0.07743721609132813,0.0
Bouali,Random Initialization,23430.115089856925,-10145.208555624717,0.5204293824873951,1271.316471099416,0.0
Bouali,Gaussian kernel with sigma=0.5,0.005028891057519,0.997822282251819,0.0021150100089905,4.577286760963241,0.0
Bouali2,Regular KFs,1.6438543785074143e-05,0.9999926634582973,0.0007432821069512022,0.20948804921200467,0.0
Bouali2,Sparse KFs with gamma=0.0001,7.221359828689561e-07,0.9999996889820918,0.0004065185144675591,0.06013460823422954,0.0001
Bouali2,Sparse KFs with gamma=0.001,5.263731784331331e-07,0.999999765384901,0.00015994286681481488,0.046471210760894166,0.001
Bouali2,Sparse KFs with gamma=0.01,8.833482118157214e-07,0.9999995922100015,7.119500311289307e-05,0.055357769749334235,0.01
Bouali2,Sparse KFs with gamma=0.1,1.111372384511502e-06,0.9999995268124735,0.00017520577127029413,0.07664155562046017,0.10000000000000002
Bouali2,Sparse KFs with gamma=1.0,8.429084104031362e-08,0.9999999623808971,7.630401888424483e-05,0.022337969534123467,1.0
Bouali2,Sparse KFs with gamma=10.0,1.9694832920874085e-08,0.9999999911692278,3.298204965037589e-05,0.012883342703073035,10.0
Bouali2,Trained Gaussian kernel,1.1848662784543874e-06,0.9999995187170795,0.0004857982886862667,0.05909554351987306,0.0
Bouali2,Random Initialization,4.747680122426027,-0.9284685507748842,0.2188145633220461,81.24185907170153,0.0
Bouali2,Gaussian kernel with sigma=0.5,0.0034755092418887,0.9985882767798002,0.0016040176751001,3.611346110662548,0.0
BurkeShaw,Regular KFs,2.8363533922298114e-05,0.9999710820169225,0.0022425892461523,0.26434131572604624,0.0
BurkeShaw,Sparse KFs with gamma=0.0001,6.253749916053913e-09,0.9999999936073132,0.0001305227586195755,0.005077662749890267,0.0001
BurkeShaw,Sparse KFs with gamma=0.001,5.0023331350730516e-08,0.9999999480975106,0.0005152818072362667,0.011562671557891167,0.001
BurkeShaw,Sparse KFs with gamma=0.01,2.5726470879605535e-06,0.9999973300568431,0.0004698077643053333,0.08019806647302213,0.01
BurkeShaw,Sparse KFs with gamma=0.1,2.899965959238226e-05,0.9999699115853088,0.003979967216201633,0.253189983259169,0.10000000000000002
BurkeShaw,Sparse KFs with gamma=1.0,3.6778687039953693e-07,0.9999996249721409,0.0008080510417246668,0.026684646006483802,1.0
BurkeShaw,Sparse KFs with gamma=10.0,3.207728796345827e-05,0.9999672940844686,0.0049500992501286,0.23917673914640428,10.0
BurkeShaw,Trained Gaussian kernel,2.1056350196020125e-05,0.9999784599923264,0.0012059961291859668,0.20613936332412994,0.0
BurkeShaw,Random Initialization,0.4409203550769744,0.5489518485669861,0.250473300489332,40.67553579091234,0.0
BurkeShaw,Gaussian kernel with sigma=0.5,0.0157226662455392,0.9839161892527944,0.0102600619377848,5.235037824838891,0.0
CaTwoPlus,Regular KFs,2.130446912466231e-06,0.9999998024369519,9.794781265288494e-05,0.06635264384935453,0.0
CaTwoPlus,Sparse KFs with gamma=0.0001,2.3146312937581119e-07,0.9999999785048407,4.18170934222864e-05,0.028951114662816597,0.0001
CaTwoPlus,Sparse KFs with gamma=0.001,1.8454050124221158e-06,0.9999998288116219,6.125552421810104e-05,0.07497060959687339,0.001
CaTwoPlus,Sparse KFs with gamma=0.01,4.996908154591271e-07,0.999999953652511,5.839963173330839e-05,0.04122153886921303,0.01
CaTwoPlus,Sparse KFs with gamma=0.1,6.788955862943845e-08,0.999999993703952,2.0129592242032745e-05,0.0157340528113751,0.10000000000000002
CaTwoPlus,Sparse KFs with gamma=1.0,1.0939068206081907e-07,0.9999999898532081,2.8453469353976088e-05,0.0219086667169365,1.0
CaTwoPlus,Sparse KFs with gamma=10.0,7.39431630983351e-08,0.9999999931374801,1.8354308308054753e-05,0.017412830635500465,10.0
CaTwoPlus,Trained Gaussian kernel,3.096741428323754e-06,0.9999997120899803,0.00015368487804873332,0.09558844410937756,0.0
CaTwoPlus,Random Initialization,46.21464167760559,-3.2966643175643187,0.2186957068447155,290.9979020767906,0.0
CaTwoPlus,Gaussian kernel with sigma=0.5,3.571140455275277e-05,0.9999966798418832,0.0001876299775785,0.3077071690882213,0.0
CaTwoPlusQuasiperiodic,Regular KFs,3.0555074848945597e-07,0.9999999563173073,6.129513512419757e-05,0.03488761262838203,0.0
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.0001,2.0489465624862959e-07,0.9999999706959812,7.990665316281332e-05,0.0294690559313963,0.0001
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.001,1.415690871128581e-07,0.9999999797674253,4.6075766235807715e-05,0.020415403887157967,0.001
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.01,3.8192163951133805e-07,0.9999999453669816,8.634511062597396e-05,0.03708561195850113,0.01
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.1,8.24296775301984e-08,0.9999999882320134,4.6758925982762766e-05,0.0176430259068886,0.10000000000000002
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=1.0,1.1045780083292769e-07,0.9999999842151316,3.481169956713586e-05,0.021990005163904033,1.0
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=10.0,9.344597924688389e-08,0.9999999866461899,5.4767364307762864e-05,0.0199481440289331,10.0
CaTwoPlusQuasiperiodic,Trained Gaussian kernel,3.3538808509648387e-06,0.9999995211353153,0.0002468675166356333,0.1048614657016259,0.0
CaTwoPlusQuasiperiodic,Random Initialization,0.0503184870854411,0.992815562770684,0.0185603225496852,13.607928665587488,0.0
CaTwoPlusQuasiperiodic,Gaussian kernel with sigma=0.5,6.710267864354385e-06,0.9999990419128028,0.0002629564409106,0.1420516132693077,0.0
CellCycle,Regular KFs,2.5433573346717057e-06,0.9999982659403702,0.00018633362997520002,0.15090648322303024,0.0
CellCycle,Sparse KFs with gamma=0.0001,6.6257572811844e-07,0.9999995696448867,5.99612047634787e-05,0.06563931122041826,0.0001
CellCycle,Sparse KFs with gamma=0.001,1.2132269567257228e-06,0.9999992119867929,0.00012803397661066666,0.10778894683940317,0.001
CellCycle,Sparse KFs with gamma=0.01,5.554977278861393e-07,0.9999996351704423,5.960313761568315e-05,0.055006344076387,0.01
CellCycle,Sparse KFs with gamma=0.1,7.286202414569169e-07,0.9999995267477614,7.736055875954503e-05,0.0708519567317497,0.10000000000000002
CellCycle,Sparse KFs with gamma=1.0,8.207845070513047e-07,0.9999994668853769,7.081052803694094e-05,0.07260127513092374,1.0
CellCycle,Sparse KFs with gamma=10.0,6.238244694629954e-07,0.9999995948145414,5.750138115670778e-05,0.049440555466902826,10.0
CellCycle,Trained Gaussian kernel,1.1190321705540469e-05,0.9999943039565554,0.0002548023048887,0.16187958536715588,0.0
CellCycle,Random Initialization,252.2819554220365,-127.41534105760364,0.3925324797251901,559.0976862223681,0.0
CellCycle,Gaussian kernel with sigma=0.5,0.1167796500705621,0.940557387200714,0.0138275825120444,15.564927672883783,0.0
CellularNeuralNetwork,Regular KFs,7.677561674069936e-05,0.999925340445306,0.013883086128910734,0.5236790824803154,0.0
CellularNeuralNetwork,Sparse KFs with gamma=0.0001,4.82061963910715e-07,0.9999995312244553,0.0009694210189788,0.03421632408182294,0.0001
CellularNeuralNetwork,Sparse KFs with gamma=0.001,3.0217918700731044e-06,0.9999970603191678,0.004377576980742467,0.09862590481426144,0.001
CellularNeuralNetwork,Sparse KFs with gamma=0.01,9.02245558409267e-07,0.9999991222711264,0.0017802491702148336,0.055297361156282136,0.01
CellularNeuralNetwork,Sparse KFs with gamma=0.1,2.5924920134045797e-06,0.9999974779536754,0.0048601946887158,0.10135236766464673,0.10000000000000002
CellularNeuralNetwork,Sparse KFs with gamma=1.0,3.6270747407389975e-07,0.9999996475482057,0.0006553611096610667,0.03419260541069557,1.0
CellularNeuralNetwork,Sparse KFs with gamma=10.0,1.0140061309061996e-06,0.9999990139349623,0.0021350996489671666,0.052704686271882,10.0
CellularNeuralNetwork,Trained Gaussian kernel,5.639334457316393e-07,0.9999994482264923,0.0015260505643440332,0.03374903831420717,0.0
CellularNeuralNetwork,Random Initialization,0.0120510719839153,0.988208781888366,0.0922002389076112,4.687021225209792,0.0
CellularNeuralNetwork,Gaussian kernel with sigma=0.5,9.018337462587969e-08,0.999999911761224,0.0004993010344476,0.0131934425614396,0.0
Chen,Regular KFs,1.894998442255956e-07,0.9999999531539854,0.00047888050895534125,0.0217916610402345,0.0
Chen,Sparse KFs with gamma=0.0001,9.53183465923579e-09,0.9999999976235188,0.00012115439858290207,0.007159867975308101,0.0001
Chen,Sparse KFs with gamma=0.001,8.931517129167346e-09,0.9999999977364141,0.00018150775050223333,0.0067988201980007336,0.001
Chen,Sparse KFs with gamma=0.01,3.3883662898006384e-07,0.9999999128868904,0.0005647872959937667,0.026945392071625534,0.01
Chen,Sparse KFs with gamma=0.1,8.392008889533785e-07,0.9999997842458792,0.0012264383079233,0.054847305555488536,0.10000000000000002
Chen,Sparse KFs with gamma=1.0,9.407854201162035e-09,0.9999999977274111,8.707931118320061e-05,0.0075147744624963,1.0
Chen,Sparse KFs with gamma=10.0,5.854586626291663e-08,0.9999999849481668,0.0003683085247343667,0.014960078890180901,10.0
Chen,Trained Gaussian kernel,5.811548287990945e-06,0.9999986280518968,0.0007374859736888666,0.1286749807864258,0.0
Chen,Random Initialization,0.7065244719036423,0.8332088350284443,0.2073602108932048,24.307467155916704,0.0
Chen,Gaussian kernel with sigma=0.5,0.0354210984428683,0.9916380443865732,0.0070455062837637,12.045101827449145,0.0
ChenLee,Regular KFs,1.0917964514405189e-05,0.9999957282840287,0.005153776667046267,0.1920106741934026,0.0
ChenLee,Sparse KFs with gamma=0.0001,1.1218499048810648e-08,0.9999999956032832,0.00038018046121281597,0.006245138868676,0.0001
ChenLee,Sparse KFs with gamma=0.001,1.665106851851468e-08,0.9999999934666753,0.0008778155427002998,0.008082660182252134,0.001
ChenLee,Sparse KFs with gamma=0.01,2.6922952963412436e-08,0.9999999894626939,0.0006754360399997667,0.009106752748180168,0.01
ChenLee,Sparse KFs with gamma=0.1,2.130040651959433e-05,0.9999916331569031,0.015868196761041967,0.26471858853156344,0.10000000000000002
ChenLee,Sparse KFs with gamma=1.0,2.777970962992525e-07,0.9999998913102995,0.0022788326111054667,0.027811347985867364,1.0
ChenLee,Sparse KFs with gamma=10.0,3.929172974596346e-08,0.9999999846173541,0.0003974437820040667,0.011817136376856168,10.0
ChenLee,Trained Gaussian kernel,1.2143302057400965e-06,0.9999995206901167,0.0014552199802152666,0.05890923906590626,0.0
ChenLee,Random Initialization,8.187743071557678,-2.231794908787878,0.3737622352798581,123.07574433146677,0.0
ChenLee,Gaussian kernel with sigma=0.5,6.804649603644372e-06,0.9999973141277452,0.0008127465071499,0.1640625401813112,0.0
Chua,Regular KFs,1.0431767407338583e-06,0.9999990035642506,0.0009647903888502218,0.04951090035261816,0.0
Chua,Sparse KFs with gamma=0.0001,2.0223961499545437e-08,0.9999999806548848,0.00017365861309206665,0.012350335570377333,0.0001
Chua,Sparse KFs with gamma=0.001,1.075521627021887e-05,0.9999897274361471,0.004865065504215766,0.21400394023139277,0.001
Chua,Sparse KFs with gamma=0.01,3.2525440567742046e-06,0.9999968933933445,0.0026480563220730017,0.09176350767802056,0.01
Chua,Sparse KFs with gamma=0.1,1.8000697480148138e-07,0.9999998282238983,0.0005073076841459334,0.02721484241631743,0.10000000000000002
Chua,Sparse KFs with gamma=1.0,1.6908473551056965e-07,0.999999838508589,0.00040841539623128896,0.021128565729995098,1.0
Chua,Sparse KFs with gamma=10.0,5.4834997238233175e-08,0.9999999476503177,0.00030512931083466667,0.017613325530050666,10.0
Chua,Trained Gaussian kernel,4.295294061759195e-07,0.999999583856008,0.001335463955887,0.0307865499855407,0.0
Chua,Random Initialization,0.0812599603361707,0.9212723417855062,0.1707695388070751,13.616306814327496,0.0
Chua,Gaussian kernel with sigma=0.5,8.30441075213302e-08,0.999999919543794,0.0003882757896936,0.012211237531731,0.0
CircadianRhythm,Regular KFs,3.3511013603561845e-05,0.999976175610103,0.0073599310527312336,0.45539394294988517,0.0
CircadianRhythm,Sparse KFs with gamma=0.0001,1.654485953594128e-07,0.9999998824047532,0.0010862761749185332,0.0450253639443157,0.0001
CircadianRhythm,Sparse KFs with gamma=0.001,6.763111317998555e-07,0.9999995194139158,0.0011624030855332667,0.07283863167150584,0.001
CircadianRhythm,Sparse KFs with gamma=0.01,4.672463056759837e-06,0.9999966792089126,0.001532349179191,0.17697035703533118,0.01
CircadianRhythm,Sparse KFs with gamma=0.1,2.3763939339513155e-07,0.9999998315830129,0.0006578278981551,0.05629092984831217,0.10000000000000002
CircadianRhythm,Sparse KFs with gamma=1.0,8.248064431669301e-07,0.9999994121357582,0.0011465401736978334,0.07968405927331003,1.0
CircadianRhythm,Sparse KFs with gamma=10.0,3.5412749017640087e-07,0.9999997490274205,0.0019055482511748333,0.0577543542110108,10.0
CircadianRhythm,Trained Gaussian kernel,7.922414964487408e-07,0.999999434177122,0.0024366770413606666,0.06535443475053256,0.0
CircadianRhythm,Random Initialization,1.1919942798918068,0.1486716650179058,0.2431627589489302,61.27229408638884,0.0
CircadianRhythm,Gaussian kernel with sigma=0.5,0.0012758367646188,0.9990887909389712,0.0024961757144962,2.5516113037217485,0.0
CoevolvingPredatorPrey,Regular KFs,2.243058650686647e-05,0.9999935660408559,0.010926190121056866,0.36306481847204025,0.0
CoevolvingPredatorPrey,Sparse KFs with gamma=0.0001,5.350300991375499e-06,0.9999984623207928,0.0038439013149670336,0.193858462044718,0.0001
CoevolvingPredatorPrey,Sparse KFs with gamma=0.001,1.277002020236655e-06,0.9999996389757585,0.0013843668869056001,0.0812790363095742,0.001
CoevolvingPredatorPrey,Sparse KFs with gamma=0.01,3.5704021289009007e-06,0.9999989801208745,0.008050113005570533,0.1348595887834069,0.01
CoevolvingPredatorPrey,Sparse KFs with gamma=0.1,6.581518051554026e-06,0.9999981565193163,0.0022508524962162,0.2175442651730346,0.10000000000000002
CoevolvingPredatorPrey,Sparse KFs with gamma=1.0,5.22076885282518e-06,0.9999985237952117,0.0013517361072762,0.187974890672817,1.0
CoevolvingPredatorPrey,Sparse KFs with gamma=10.0,7.025798253689878e-06,0.999998034501642,0.0048543408119867,0.194247826212652,10.0
CoevolvingPredatorPrey,Trained Gaussian kernel,2.7281853517117333e-06,0.9999992193040694,0.0035355067796834666,0.0766532420979732,0.0
CoevolvingPredatorPrey,Random Initialization,1.2377791379794871,0.6457978431048594,0.1539681098995969,50.47873082027967,0.0
CoevolvingPredatorPrey,Gaussian kernel with sigma=0.5,0.0082287516115092,0.997645265233579,0.0027183482947609,4.586729826423131,0.0
Colpitts,Regular KFs,1.8272058502938737e-05,0.9999992132644842,0.0018141345031767002,0.2866302586811042,0.0
Colpitts,Sparse KFs with gamma=0.0001,2.349431558114099e-06,0.9999998987983,0.00030761773006346665,0.12753315771440246,0.0001
Colpitts,Sparse KFs with gamma=0.001,1.3053772368608892e-06,0.9999999439936289,0.00018045280558241618,0.08618887442976314,0.001
Colpitts,Sparse KFs with gamma=0.01,2.0753183021732093e-06,0.9999999097602276,0.00032115380682283334,0.10908882295343288,0.01
Colpitts,Sparse KFs with gamma=0.1,1.9186029948887313e-06,0.9999999177010742,0.00021850399071006668,0.13122204665379164,0.10000000000000002
Colpitts,Sparse KFs with gamma=1.0,1.7161645288061272e-06,0.9999999252640382,0.000207716663627,0.12335151199069705,1.0
Colpitts,Sparse KFs with gamma=10.0,1.5324594439740319e-06,0.999999933365021,0.00030156098991782743,0.09517629505749803,10.0
Colpitts,Trained Gaussian kernel,1.063894081291002e-05,0.9999995394697061,0.0005909314518554,0.1742173509819334,0.0
Colpitts,Random Initialization,0.5948496954850145,0.9742506035283708,0.1086799541271535,48.59809872038203,0.0
Colpitts,Gaussian kernel with sigma=0.5,0.0002280480412683,0.9999901284316464,0.0003942474790639,0.9217576979358624,0.0
Coullet,Regular KFs,8.413547649678008e-08,0.9999999207968701,0.0002117088814475,0.021467546068055603,0.0
Coullet,Sparse KFs with gamma=0.0001,4.889108839998115e-06,0.9999953469752452,0.0017024631645452127,0.12354601724236362,0.0001
Coullet,Sparse KFs with gamma=0.001,1.6453933623422094e-06,0.9999984520467895,0.00159144357064546,0.0699343542958091,0.001
Coullet,Sparse KFs with gamma=0.01,1.4171375191228574e-07,0.9999998666788236,0.0007490812680722333,0.030282310790445337,0.01
Coullet,Sparse KFs with gamma=0.1,2.846536981525942e-06,0.9999973347840898,0.0021149347423652667,0.0797541833702971,0.10000000000000002
Coullet,Sparse KFs with gamma=1.0,1.8070752760681145e-06,0.9999982999319158,0.0016340073390143331,0.08063609786422783,1.0
Coullet,Sparse KFs with gamma=10.0,7.327146169486223e-06,0.999993046145931,0.0043504621000155,0.19244955412183595,10.0
Coullet,Trained Gaussian kernel,5.393078305751911e-07,0.999999508317326,0.0009191937016093999,0.032916456965499066,0.0
Coullet,Random Initialization,0.2780894179637723,0.74646808205563,0.2209660415409176,30.69876623151452,0.0
Coullet,Gaussian kernel with sigma=0.5,3.627126388604114e-05,0.9999669317762372,0.0006660644039374,0.2870823386699307,0.0
Dadras,Regular KFs,8.782566310343083e-05,0.9999178741295571,0.011541346836986233,0.4177049912437063,0.0
Dadras,Sparse KFs with gamma=0.0001,1.6281543786059932e-06,0.9999984679274615,0.0008630977381613333,0.07103620110877507,0.0001
Dadras,Sparse KFs with gamma=0.001,3.809714211476739e-06,0.9999963462138726,0.003016676699898234,0.13356631457099963,0.001
Dadras,Sparse KFs with gamma=0.01,8.29454343379904e-06,0.9999922408561644,0.0033687703336299332,0.17528783552729943,0.01
Dadras,Sparse KFs with gamma=0.1,7.103656951964611e-07,0.9999993357362872,0.0009297133685526,0.05672731978166313,0.10000000000000002
