System,Optimization method,Metric,Value
BlinkingVortex,Random Initialization,Hausdorff Distance,146.8195093275797
BlinkingVortex,Random Initialization,SMAPE,0.4674574059254454
BlinkingVortex,Gaussian kernel with sigma=0.5,MSE,0.0003331158025552
BlinkingVortex,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.8493666506412297
BlinkingVortex,Gaussian kernel with sigma=0.5,SMAPE,0.0140242412572126
Bouali,Regular KFs,MSE,4.451884171226248e-05
Bouali,Regular KFs,Hausdorff Distance,0.5060428051812935
Bouali,Regular KFs,SMAPE,0.0059360939902979
Bouali,Sparse KFs with gamma=0.0001,MSE,1.206755021722195e-06
Bouali,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.053545091467935
Bouali,Sparse KFs with gamma=0.0001,SMAPE,0.0012325589998327
Bouali,Sparse KFs with gamma=0.001,MSE,1.758438710596983e-06
Bouali,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0704703184633111
Bouali,Sparse KFs with gamma=0.001,SMAPE,0.0011132081589654
Bouali,Sparse KFs with gamma=0.01,MSE,5.025823638333039e-07
Bouali,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0402363683214864
Bouali,Sparse KFs with gamma=0.01,SMAPE,0.0006515953878932
Bouali,Sparse KFs with gamma=0.1,MSE,3.228632016427547e-07
Bouali,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0377722225420998
Bouali,Sparse KFs with gamma=0.1,SMAPE,0.0004428110895744
Bouali,Sparse KFs with gamma=1.0,MSE,1.2488477834694242e-06
Bouali,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0699018528073106
Bouali,Sparse KFs with gamma=1.0,SMAPE,0.000209730452519
Bouali,Sparse KFs with gamma=10.0,MSE,1.0281163189883816e-06
Bouali,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0732038326882241
Bouali,Sparse KFs with gamma=10.0,SMAPE,0.000253153189259
Bouali,Trained Gaussian kernel,MSE,1.93967807254542e-06
Bouali,Trained Gaussian kernel,Hausdorff Distance,0.0774372160913281
Bouali,Trained Gaussian kernel,SMAPE,0.0008422917585982
Bouali,Random Initialization,MSE,23430.115089856925
Bouali,Random Initialization,Hausdorff Distance,1271.316471099416
Bouali,Random Initialization,SMAPE,0.5204293824873951
Bouali,Gaussian kernel with sigma=0.5,MSE,0.005028891057519
Bouali,Gaussian kernel with sigma=0.5,Hausdorff Distance,4.577286760963241
Bouali,Gaussian kernel with sigma=0.5,SMAPE,0.0021150100089905
Bouali2,Regular KFs,MSE,1.6438543785074143e-05
Bouali2,Regular KFs,Hausdorff Distance,0.2094880492120046
Bouali2,Regular KFs,SMAPE,0.0007432821069512
Bouali2,Sparse KFs with gamma=0.0001,MSE,7.221359828689561e-07
Bouali2,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0601346082342295
Bouali2,Sparse KFs with gamma=0.0001,SMAPE,0.0004065185144675
Bouali2,Sparse KFs with gamma=0.001,MSE,5.263731784331331e-07
Bouali2,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0464712107608941
Bouali2,Sparse KFs with gamma=0.001,SMAPE,0.0001599428668148
Bouali2,Sparse KFs with gamma=0.01,MSE,8.833482118157214e-07
Bouali2,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0553577697493342
Bouali2,Sparse KFs with gamma=0.01,SMAPE,7.119500311289307e-05
Bouali2,Sparse KFs with gamma=0.1,MSE,1.111372384511502e-06
Bouali2,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0766415556204601
Bouali2,Sparse KFs with gamma=0.1,SMAPE,0.0001752057712702
Bouali2,Sparse KFs with gamma=1.0,MSE,8.429084104031362e-08
Bouali2,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0223379695341234
Bouali2,Sparse KFs with gamma=1.0,SMAPE,7.630401888424483e-05
Bouali2,Sparse KFs with gamma=10.0,MSE,1.9694832920874085e-08
Bouali2,Sparse KFs with gamma=10.0,Hausdorff Distance,0.012883342703073
Bouali2,Sparse KFs with gamma=10.0,SMAPE,3.298204965037589e-05
Bouali2,Trained Gaussian kernel,MSE,1.1848662784543874e-06
Bouali2,Trained Gaussian kernel,Hausdorff Distance,0.059095543519873
Bouali2,Trained Gaussian kernel,SMAPE,0.0004857982886862
Bouali2,Random Initialization,MSE,4.747680122426027
Bouali2,Random Initialization,Hausdorff Distance,81.24185907170153
Bouali2,Random Initialization,SMAPE,0.2188145633220461
Bouali2,Gaussian kernel with sigma=0.5,MSE,0.0034755092418887
Bouali2,Gaussian kernel with sigma=0.5,Hausdorff Distance,3.611346110662548
Bouali2,Gaussian kernel with sigma=0.5,SMAPE,0.0016040176751001
BurkeShaw,Regular KFs,MSE,2.8363533922298117e-05
BurkeShaw,Regular KFs,Hausdorff Distance,0.2643413157260462
BurkeShaw,Regular KFs,SMAPE,0.0022425892461523
BurkeShaw,Sparse KFs with gamma=0.0001,MSE,6.253749916053913e-09
BurkeShaw,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0050776627498902
BurkeShaw,Sparse KFs with gamma=0.0001,SMAPE,0.0001305227586195
BurkeShaw,Sparse KFs with gamma=0.001,MSE,5.002333135073052e-08
BurkeShaw,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0115626715578911
BurkeShaw,Sparse KFs with gamma=0.001,SMAPE,0.0005152818072362
BurkeShaw,Sparse KFs with gamma=0.01,MSE,2.572647087960553e-06
BurkeShaw,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0801980664730221
BurkeShaw,Sparse KFs with gamma=0.01,SMAPE,0.0004698077643053
BurkeShaw,Sparse KFs with gamma=0.1,MSE,2.899965959238226e-05
BurkeShaw,Sparse KFs with gamma=0.1,Hausdorff Distance,0.253189983259169
BurkeShaw,Sparse KFs with gamma=0.1,SMAPE,0.0039799672162016
BurkeShaw,Sparse KFs with gamma=1.0,MSE,3.6778687039953693e-07
BurkeShaw,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0266846460064838
BurkeShaw,Sparse KFs with gamma=1.0,SMAPE,0.0008080510417246
BurkeShaw,Sparse KFs with gamma=10.0,MSE,3.207728796345827e-05
BurkeShaw,Sparse KFs with gamma=10.0,Hausdorff Distance,0.2391767391464042
BurkeShaw,Sparse KFs with gamma=10.0,SMAPE,0.0049500992501286
BurkeShaw,Trained Gaussian kernel,MSE,2.1056350196020125e-05
BurkeShaw,Trained Gaussian kernel,Hausdorff Distance,0.2061393633241299
BurkeShaw,Trained Gaussian kernel,SMAPE,0.0012059961291859
BurkeShaw,Random Initialization,MSE,0.4409203550769744
BurkeShaw,Random Initialization,Hausdorff Distance,40.67553579091234
BurkeShaw,Random Initialization,SMAPE,0.250473300489332
BurkeShaw,Gaussian kernel with sigma=0.5,MSE,0.0157226662455392
BurkeShaw,Gaussian kernel with sigma=0.5,Hausdorff Distance,5.235037824838891
BurkeShaw,Gaussian kernel with sigma=0.5,SMAPE,0.0102600619377848
CaTwoPlus,Regular KFs,MSE,2.130446912466231e-06
CaTwoPlus,Regular KFs,Hausdorff Distance,0.0663526438493545
CaTwoPlus,Regular KFs,SMAPE,9.794781265288494e-05
CaTwoPlus,Sparse KFs with gamma=0.0001,MSE,2.314631293758112e-07
CaTwoPlus,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0289511146628165
CaTwoPlus,Sparse KFs with gamma=0.0001,SMAPE,4.18170934222864e-05
CaTwoPlus,Sparse KFs with gamma=0.001,MSE,1.845405012422116e-06
CaTwoPlus,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0749706095968733
CaTwoPlus,Sparse KFs with gamma=0.001,SMAPE,6.125552421810104e-05
CaTwoPlus,Sparse KFs with gamma=0.01,MSE,4.996908154591271e-07
CaTwoPlus,Sparse KFs with gamma=0.01,Hausdorff Distance,0.041221538869213
CaTwoPlus,Sparse KFs with gamma=0.01,SMAPE,5.839963173330839e-05
CaTwoPlus,Sparse KFs with gamma=0.1,MSE,6.788955862943846e-08
CaTwoPlus,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0157340528113751
CaTwoPlus,Sparse KFs with gamma=0.1,SMAPE,2.0129592242032745e-05
CaTwoPlus,Sparse KFs with gamma=1.0,MSE,1.0939068206081908e-07
CaTwoPlus,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0219086667169365
CaTwoPlus,Sparse KFs with gamma=1.0,SMAPE,2.8453469353976088e-05
CaTwoPlus,Sparse KFs with gamma=10.0,MSE,7.39431630983351e-08
CaTwoPlus,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0174128306355004
CaTwoPlus,Sparse KFs with gamma=10.0,SMAPE,1.8354308308054756e-05
CaTwoPlus,Trained Gaussian kernel,MSE,3.096741428323754e-06
CaTwoPlus,Trained Gaussian kernel,Hausdorff Distance,0.0955884441093775
CaTwoPlus,Trained Gaussian kernel,SMAPE,0.0001536848780487
CaTwoPlus,Random Initialization,MSE,46.21464167760559
CaTwoPlus,Random Initialization,Hausdorff Distance,290.9979020767906
CaTwoPlus,Random Initialization,SMAPE,0.2186957068447155
CaTwoPlus,Gaussian kernel with sigma=0.5,MSE,3.571140455275277e-05
CaTwoPlus,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.3077071690882213
CaTwoPlus,Gaussian kernel with sigma=0.5,SMAPE,0.0001876299775785
CaTwoPlusQuasiperiodic,Regular KFs,MSE,3.05550748489456e-07
CaTwoPlusQuasiperiodic,Regular KFs,Hausdorff Distance,0.034887612628382
CaTwoPlusQuasiperiodic,Regular KFs,SMAPE,6.129513512419757e-05
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.0001,MSE,2.048946562486296e-07
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0294690559313963
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.0001,SMAPE,7.990665316281332e-05
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.001,MSE,1.415690871128581e-07
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0204154038871579
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.001,SMAPE,4.607576623580772e-05
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.01,MSE,3.819216395113381e-07
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0370856119585011
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.01,SMAPE,8.634511062597396e-05
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.1,MSE,8.24296775301984e-08
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0176430259068886
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=0.1,SMAPE,4.6758925982762766e-05
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=1.0,MSE,1.1045780083292769e-07
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=1.0,Hausdorff Distance,0.021990005163904
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=1.0,SMAPE,3.481169956713586e-05
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=10.0,MSE,9.344597924688389e-08
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0199481440289331
CaTwoPlusQuasiperiodic,Sparse KFs with gamma=10.0,SMAPE,5.4767364307762864e-05
CaTwoPlusQuasiperiodic,Trained Gaussian kernel,MSE,3.3538808509648387e-06
CaTwoPlusQuasiperiodic,Trained Gaussian kernel,Hausdorff Distance,0.1048614657016259
CaTwoPlusQuasiperiodic,Trained Gaussian kernel,SMAPE,0.0002468675166356
CaTwoPlusQuasiperiodic,Random Initialization,MSE,0.0503184870854411
CaTwoPlusQuasiperiodic,Random Initialization,Hausdorff Distance,13.607928665587488
CaTwoPlusQuasiperiodic,Random Initialization,SMAPE,0.0185603225496852
CaTwoPlusQuasiperiodic,Gaussian kernel with sigma=0.5,MSE,6.710267864354385e-06
CaTwoPlusQuasiperiodic,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.1420516132693077
CaTwoPlusQuasiperiodic,Gaussian kernel with sigma=0.5,SMAPE,0.0002629564409106
CellCycle,Regular KFs,MSE,2.5433573346717057e-06
CellCycle,Regular KFs,Hausdorff Distance,0.1509064832230302
CellCycle,Regular KFs,SMAPE,0.0001863336299752
CellCycle,Sparse KFs with gamma=0.0001,MSE,6.6257572811844e-07
CellCycle,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0656393112204182
CellCycle,Sparse KFs with gamma=0.0001,SMAPE,5.99612047634787e-05
CellCycle,Sparse KFs with gamma=0.001,MSE,1.2132269567257228e-06
CellCycle,Sparse KFs with gamma=0.001,Hausdorff Distance,0.1077889468394031
CellCycle,Sparse KFs with gamma=0.001,SMAPE,0.0001280339766106
CellCycle,Sparse KFs with gamma=0.01,MSE,5.554977278861393e-07
CellCycle,Sparse KFs with gamma=0.01,Hausdorff Distance,0.055006344076387
CellCycle,Sparse KFs with gamma=0.01,SMAPE,5.960313761568315e-05
CellCycle,Sparse KFs with gamma=0.1,MSE,7.286202414569169e-07
CellCycle,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0708519567317497
CellCycle,Sparse KFs with gamma=0.1,SMAPE,7.736055875954503e-05
CellCycle,Sparse KFs with gamma=1.0,MSE,8.207845070513047e-07
CellCycle,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0726012751309237
CellCycle,Sparse KFs with gamma=1.0,SMAPE,7.081052803694094e-05
CellCycle,Sparse KFs with gamma=10.0,MSE,6.238244694629954e-07
CellCycle,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0494405554669028
CellCycle,Sparse KFs with gamma=10.0,SMAPE,5.750138115670778e-05
CellCycle,Trained Gaussian kernel,MSE,1.1190321705540469e-05
CellCycle,Trained Gaussian kernel,Hausdorff Distance,0.1618795853671558
CellCycle,Trained Gaussian kernel,SMAPE,0.0002548023048887
CellCycle,Random Initialization,MSE,252.2819554220365
CellCycle,Random Initialization,Hausdorff Distance,559.0976862223681
CellCycle,Random Initialization,SMAPE,0.3925324797251901
CellCycle,Gaussian kernel with sigma=0.5,MSE,0.1167796500705621
CellCycle,Gaussian kernel with sigma=0.5,Hausdorff Distance,15.564927672883783
CellCycle,Gaussian kernel with sigma=0.5,SMAPE,0.0138275825120444
CellularNeuralNetwork,Regular KFs,MSE,7.677561674069936e-05
CellularNeuralNetwork,Regular KFs,Hausdorff Distance,0.5236790824803154
CellularNeuralNetwork,Regular KFs,SMAPE,0.0138830861289107
CellularNeuralNetwork,Sparse KFs with gamma=0.0001,MSE,4.82061963910715e-07
CellularNeuralNetwork,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0342163240818229
CellularNeuralNetwork,Sparse KFs with gamma=0.0001,SMAPE,0.0009694210189788
CellularNeuralNetwork,Sparse KFs with gamma=0.001,MSE,3.0217918700731044e-06
CellularNeuralNetwork,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0986259048142614
CellularNeuralNetwork,Sparse KFs with gamma=0.001,SMAPE,0.0043775769807424
CellularNeuralNetwork,Sparse KFs with gamma=0.01,MSE,9.02245558409267e-07
CellularNeuralNetwork,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0552973611562821
CellularNeuralNetwork,Sparse KFs with gamma=0.01,SMAPE,0.0017802491702148
CellularNeuralNetwork,Sparse KFs with gamma=0.1,MSE,2.59249201340458e-06
CellularNeuralNetwork,Sparse KFs with gamma=0.1,Hausdorff Distance,0.1013523676646467
CellularNeuralNetwork,Sparse KFs with gamma=0.1,SMAPE,0.0048601946887158
CellularNeuralNetwork,Sparse KFs with gamma=1.0,MSE,3.627074740738998e-07
CellularNeuralNetwork,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0341926054106955
CellularNeuralNetwork,Sparse KFs with gamma=1.0,SMAPE,0.000655361109661
CellularNeuralNetwork,Sparse KFs with gamma=10.0,MSE,1.0140061309061996e-06
CellularNeuralNetwork,Sparse KFs with gamma=10.0,Hausdorff Distance,0.052704686271882
CellularNeuralNetwork,Sparse KFs with gamma=10.0,SMAPE,0.0021350996489671
CellularNeuralNetwork,Trained Gaussian kernel,MSE,5.639334457316393e-07
CellularNeuralNetwork,Trained Gaussian kernel,Hausdorff Distance,0.0337490383142071
CellularNeuralNetwork,Trained Gaussian kernel,SMAPE,0.001526050564344
CellularNeuralNetwork,Random Initialization,MSE,0.0120510719839153
CellularNeuralNetwork,Random Initialization,Hausdorff Distance,4.687021225209792
CellularNeuralNetwork,Random Initialization,SMAPE,0.0922002389076112
CellularNeuralNetwork,Gaussian kernel with sigma=0.5,MSE,9.018337462587969e-08
CellularNeuralNetwork,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0131934425614396
CellularNeuralNetwork,Gaussian kernel with sigma=0.5,SMAPE,0.0004993010344476
Chen,Regular KFs,MSE,1.894998442255956e-07
Chen,Regular KFs,Hausdorff Distance,0.0217916610402345
Chen,Regular KFs,SMAPE,0.0004788805089553
Chen,Sparse KFs with gamma=0.0001,MSE,9.53183465923579e-09
Chen,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0071598679753081
Chen,Sparse KFs with gamma=0.0001,SMAPE,0.0001211543985829
Chen,Sparse KFs with gamma=0.001,MSE,8.931517129167346e-09
Chen,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0067988201980007
Chen,Sparse KFs with gamma=0.001,SMAPE,0.0001815077505022
Chen,Sparse KFs with gamma=0.01,MSE,3.3883662898006384e-07
Chen,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0269453920716255
Chen,Sparse KFs with gamma=0.01,SMAPE,0.0005647872959937
Chen,Sparse KFs with gamma=0.1,MSE,8.392008889533785e-07
Chen,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0548473055554885
Chen,Sparse KFs with gamma=0.1,SMAPE,0.0012264383079233
Chen,Sparse KFs with gamma=1.0,MSE,9.407854201162035e-09
Chen,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0075147744624963
Chen,Sparse KFs with gamma=1.0,SMAPE,8.707931118320061e-05
Chen,Sparse KFs with gamma=10.0,MSE,5.8545866262916635e-08
Chen,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0149600788901809
Chen,Sparse KFs with gamma=10.0,SMAPE,0.0003683085247343
Chen,Trained Gaussian kernel,MSE,5.811548287990945e-06
Chen,Trained Gaussian kernel,Hausdorff Distance,0.1286749807864258
Chen,Trained Gaussian kernel,SMAPE,0.0007374859736888
Chen,Random Initialization,MSE,0.7065244719036423
Chen,Random Initialization,Hausdorff Distance,24.307467155916704
Chen,Random Initialization,SMAPE,0.2073602108932048
Chen,Gaussian kernel with sigma=0.5,MSE,0.0354210984428683
Chen,Gaussian kernel with sigma=0.5,Hausdorff Distance,12.045101827449145
Chen,Gaussian kernel with sigma=0.5,SMAPE,0.0070455062837637
ChenLee,Regular KFs,MSE,1.0917964514405189e-05
ChenLee,Regular KFs,Hausdorff Distance,0.1920106741934026
ChenLee,Regular KFs,SMAPE,0.0051537766670462
ChenLee,Sparse KFs with gamma=0.0001,MSE,1.1218499048810648e-08
ChenLee,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.006245138868676
ChenLee,Sparse KFs with gamma=0.0001,SMAPE,0.0003801804612128
ChenLee,Sparse KFs with gamma=0.001,MSE,1.6651068518514683e-08
ChenLee,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0080826601822521
ChenLee,Sparse KFs with gamma=0.001,SMAPE,0.0008778155427002
ChenLee,Sparse KFs with gamma=0.01,MSE,2.692295296341244e-08
ChenLee,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0091067527481801
ChenLee,Sparse KFs with gamma=0.01,SMAPE,0.0006754360399997
ChenLee,Sparse KFs with gamma=0.1,MSE,2.130040651959433e-05
ChenLee,Sparse KFs with gamma=0.1,Hausdorff Distance,0.2647185885315634
ChenLee,Sparse KFs with gamma=0.1,SMAPE,0.0158681967610419
ChenLee,Sparse KFs with gamma=1.0,MSE,2.777970962992525e-07
ChenLee,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0278113479858673
ChenLee,Sparse KFs with gamma=1.0,SMAPE,0.0022788326111054
ChenLee,Sparse KFs with gamma=10.0,MSE,3.929172974596346e-08
ChenLee,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0118171363768561
ChenLee,Sparse KFs with gamma=10.0,SMAPE,0.000397443782004
ChenLee,Trained Gaussian kernel,MSE,1.2143302057400965e-06
ChenLee,Trained Gaussian kernel,Hausdorff Distance,0.0589092390659062
ChenLee,Trained Gaussian kernel,SMAPE,0.0014552199802152
ChenLee,Random Initialization,MSE,8.187743071557678
ChenLee,Random Initialization,Hausdorff Distance,123.07574433146677
ChenLee,Random Initialization,SMAPE,0.3737622352798581
ChenLee,Gaussian kernel with sigma=0.5,MSE,6.804649603644372e-06
ChenLee,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.1640625401813112
ChenLee,Gaussian kernel with sigma=0.5,SMAPE,0.0008127465071499
Chua,Regular KFs,MSE,1.0431767407338585e-06
Chua,Regular KFs,Hausdorff Distance,0.0495109003526181
Chua,Regular KFs,SMAPE,0.0009647903888502
Chua,Sparse KFs with gamma=0.0001,MSE,2.022396149954544e-08
Chua,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0123503355703773
Chua,Sparse KFs with gamma=0.0001,SMAPE,0.000173658613092
Chua,Sparse KFs with gamma=0.001,MSE,1.075521627021887e-05
Chua,Sparse KFs with gamma=0.001,Hausdorff Distance,0.2140039402313927
Chua,Sparse KFs with gamma=0.001,SMAPE,0.0048650655042157
Chua,Sparse KFs with gamma=0.01,MSE,3.252544056774205e-06
Chua,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0917635076780205
Chua,Sparse KFs with gamma=0.01,SMAPE,0.002648056322073
Chua,Sparse KFs with gamma=0.1,MSE,1.8000697480148138e-07
Chua,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0272148424163174
Chua,Sparse KFs with gamma=0.1,SMAPE,0.0005073076841459
Chua,Sparse KFs with gamma=1.0,MSE,1.6908473551056965e-07
Chua,Sparse KFs with gamma=1.0,Hausdorff Distance,0.021128565729995
Chua,Sparse KFs with gamma=1.0,SMAPE,0.0004084153962312
Chua,Sparse KFs with gamma=10.0,MSE,5.4834997238233175e-08
Chua,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0176133255300506
Chua,Sparse KFs with gamma=10.0,SMAPE,0.0003051293108346
Chua,Trained Gaussian kernel,MSE,4.295294061759195e-07
Chua,Trained Gaussian kernel,Hausdorff Distance,0.0307865499855407
Chua,Trained Gaussian kernel,SMAPE,0.001335463955887
Chua,Random Initialization,MSE,0.0812599603361707
Chua,Random Initialization,Hausdorff Distance,13.616306814327496
Chua,Random Initialization,SMAPE,0.1707695388070751
Chua,Gaussian kernel with sigma=0.5,MSE,8.30441075213302e-08
Chua,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.012211237531731
Chua,Gaussian kernel with sigma=0.5,SMAPE,0.0003882757896936
CircadianRhythm,Regular KFs,MSE,3.3511013603561845e-05
CircadianRhythm,Regular KFs,Hausdorff Distance,0.4553939429498851
CircadianRhythm,Regular KFs,SMAPE,0.0073599310527312
CircadianRhythm,Sparse KFs with gamma=0.0001,MSE,1.654485953594128e-07
CircadianRhythm,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0450253639443157
CircadianRhythm,Sparse KFs with gamma=0.0001,SMAPE,0.0010862761749185
CircadianRhythm,Sparse KFs with gamma=0.001,MSE,6.763111317998555e-07
CircadianRhythm,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0728386316715058
CircadianRhythm,Sparse KFs with gamma=0.001,SMAPE,0.0011624030855332
CircadianRhythm,Sparse KFs with gamma=0.01,MSE,4.672463056759837e-06
CircadianRhythm,Sparse KFs with gamma=0.01,Hausdorff Distance,0.1769703570353311
